song_id	difficulty	play_type	best_clear_lamp	best_ex_score	best_miss_count1000	0	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3011	2	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3011	3	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3011	3	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3011	4	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3011	4	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3012	0	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3012	0	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3012	1	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3012	1	DP	6	EX HARD CLEAR	271	3	true	2026/09/19 20:46:03
3012	2	P1	1	FAILED	27	-	false	2026/09/19 20:46:03
3012	2	DP	7	FULL COMBO	361	2	true	2026/09/19 20:46:03
3012	3	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3012	3	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3012	4	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3012	4	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3013	0	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3013	0	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3013	1	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3013	1	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3013	2	P1	7	FULL COMBO	1566	0	true	2026/09/19 20:46:03
3013	2	DP	6	EX HARD CLEAR	1462	12	true	2026/09/19 20:46:03
3013	3	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3013	3	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3013	4	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3013	4	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3018	0	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3018	0	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3018	1	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3018	1	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3018	2	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3018	2	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3018	3	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3018	3	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3018	4	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3018	4	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4000	0	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4000	0	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4000	1	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4000	1	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4000	2	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4000	2	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4000	3	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4000	3	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4000	4	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4000	4	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4001	0	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4001	0	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4001	1	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4001	1	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4001	2	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4001	2	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4001	3	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4001	3	DP	6	EX HARD CLEAR	1995	12	true	2026/09/19 20:46:03
4001	4	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4001	4	DP	6	EX HARD CLEAR	2288	12	true	2026/09/19 20:46:03
4003	0	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4003	0	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4003	1	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4003	1	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4003	2	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4003	2	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4003	3	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4003	3	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4003	4	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4003	4	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4004	0	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4004	0	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4004	1	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4004	1	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4004	2	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4004	2	DP	5	HARD CLEAR	679	25	true	2026/09/19 20:46:03
4004	3	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4004	3	DP	5	HARD CLEAR	1049	13	true	2026/09/19 20:46:03
4004	4	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4004	4	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4005	0	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4005	0	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4005	1	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4005	1	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4005	2	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4005	2	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4005	3	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4005	3	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4005	4	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4005	4	DP	6	EX HARD CLEAR	2000	15	true	2026/09/19 20:46:03
4006	0	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4006	0	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4006	1	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4006	1	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4006	2	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4006	2	DP	5	HARD CLEAR	1980	33	true	2026/09/19 20:46:03
4006	3	P1	6	EX HARD CLEAR	1974	8	true	2026/09/19 20:46:03
4006	3	DP	3	EASY CLEAR	2066	105	true	2026/09/19 20:46:03
4006	4	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4006	4	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4007	0	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4007	0	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4007	1	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4007	1	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
